UNIXTimestamp,Location,LocationKoppenGeigerClassification,AirTemperatureCelsius,AirPressure_hPa,WindSpeed_kmh,WindDirection_deg,Humidity_percent,CloudCoverage_percent,Precipitation_mm,Climate
1675548000,Nebulon,Aw,33.87752665636499,1022.6511942845857,7.893184222209458,292.19866915249673,91.7575658294035,65.27269748821053,0.8239015908844678,Arid
1675634400,Nebulon,Aw,26.84661500315183,1027.8707613024321,14.235360579824539,281.92930245691167,92.46862077057457,67.40586231172374,1.266424026217854,Arid
1675720800,Nebulon,Aw,30.94698965689603,1006.4502713761784,11.927711332373603,226.78318118861017,88.76371858640925,56.29115575922775,2.995648109781642,Arid
1675807200,Nebulon,Aw,33.63908500615456,1026.02065199135,8.9389856696425,193.95574808143985,88.18182721855493,54.54548165566481,0.23208070222200694,Arid
1675893600,Nebulon,Aw,33.30213100396819,1012.7308237081583,13.681257024203841,288.68884563310957,88.279402209996,54.838206629987994,1.1200489607198414,Arid
1675980000,Nebulon,Aw,26.588552304433122,1020.0992373468932,13.517857034125422,28.742032724198477,90.40183893839067,61.20551681517199,4.745181967029856,Arid
1676066400,Nebulon,Aw,34.157567253282004,1001.6361538134643,20.94278792276637,145.1369795465108,92.83112775323966,68.49338325971898,6.794656462623836,Arid
1676152800,Nebulon,Aw,35.78155723754253,1022.5740151219402,6.574711390800994,210.18102281705373,96.92242587011211,80.76727761033632,4.791821542441213,Arid
1676239200,Nebulon,Aw,35.19338634938247,1014.9579340413829,13.189646447377793,54.01726177012266,90.61699472336319,61.85098417008959,0.07911591244915564,Arid
1676325600,Nebulon,Aw,35.21676323387726,1022.9503577835404,8.17999600196834,9.800644338175747,86.76827136116265,50.30481408348792,0.910161803798639,Arid
1676412000,Nebulon,Aw,28.598701325260716,1018.0098855417498,20.65700658041877,85.36441194146659,102.92691504448362,98.78074513345084,1.44735475298949,Arid
1676498400,Nebulon,Aw,31.113435566827995,1024.8795525338255,23.79680697849745,10.019712723218612,96.08541868098217,78.25625604294653,2.3368130132082205,Arid
1676584800,Nebulon,Aw,30.15085498596894,999.103769944914,10.411500279377053,255.39909742526982,100.58600886101812,91.75802658305436,5.363223270673704,Arid
1676671200,Nebulon,Aw,28.492478422782018,1000.5064552417246,15.752072363897874,203.46447054267423,100.0045024407711,90.01350732231332,4.887258404111372,Arid
1676757600,Nebulon,Aw,33.79341640552666,1025.125792510709,12.563401146465809,131.93096166819115,102.7940842457453,98.38225273723587,7.047310216135141,Arid
1676844000,Nebulon,Aw,27.789760537150286,1024.9069236344687,11.263463841033989,272.01876352132393,87.29145281246363,51.874358437390875,1.597799948780088,Arid
1676930400,Nebulon,Aw,26.93902780337942,999.6985698843149,13.961033944029761,90.69668431865318,97.63077796371563,82.89233389114689,3.5080207903016762,Arid
1677016800,Nebulon,Aw,32.68276268297781,1000.3948381460759,5.31930618684358,245.34638130009142,94.10313281199505,72.30939843598516,2.1497816778581034,Arid
1677103200,Nebulon,Aw,27.24965288202817,1009.5617341447486,10.739974616459902,59.193216286888536,86.88210557213537,50.64631671640611,3.1579135264862006,Arid
1677189600,Nebulon,Aw,28.649737093251687,1027.760178866057,12.370513194443983,282.1678274434368,94.93654324057142,74.80962972171427,1.9690782740580988,Arid
1677276000,Nebulon,Aw,34.69310010710301,1011.5135697214738,11.963131700155284,3.23987770385735,92.90378928384568,68.71136785153703,5.568971856662865,Arid
1677362400,Nebulon,Aw,31.183943420081935,1027.2019447622024,6.663478994421865,299.62620197022864,97.45068823340272,82.35206470020815,2.0487186768007173,Arid
1677448800,Nebulon,Aw,36.984136972790196,1005.5218959669638,5.114378208353161,316.6520698555586,95.27800604200127,75.83401812600381,5.487826890632614,Arid
1677535200,Nebulon,Aw,29.293548309188374,1008.3952274738588,13.079011570433366,55.81957388358319,99.70735880641233,89.122076419237,4.437880274347133,Arid
1677621600,Nebulon,Aw,35.415550390517595,999.3759104529307,17.93162328497293,305.9492695696688,89.19373803947349,57.58121411842045,1.8219321748175616,Arid
1677708000,Nebulon,Aw,32.28298928085319,1009.6845081817661,22.199773371304474,135.8718157274907,97.60557180055527,82.81671540166579,1.1655887609170137,Arid
1677794400,Nebulon,Aw,33.61547296399879,1001.7654734245921,20.66652679740404,121.09838771339528,87.13799546425706,51.41398639277119,0.03238606779229841,Arid
1677880800,Nebulon,Aw,31.403771315570804,1009.5410449363255,22.05255483058606,119.53668486357711,100.17055288035019,90.51165864105056,3.1566474596077456,Arid
1677967200,Nebulon,Aw,33.26946581253546,1010.068402701825,13.024711664449365,321.804579431885,98.90410098001273,86.71230294003817,4.133403031792491,Arid
1678053600,Nebulon,Aw,32.16731715584287,1008.6427266334175,9.889209677562274,136.03137465876898,92.51536066592374,67.54608199777121,4.594959203901594,Arid
1678140000,Nebulon,Aw,30.809726783570238,999.1741272146596,22.032279561032865,46.46779693594058,90.36936157906509,61.108084737195256,5.076082116590712,Arid
1678226400,Nebulon,Aw,34.00366846684501,1013.1067098525516,7.036563703666512,204.6008810784662,87.63955110919387,52.918653327581616,1.5857827646452853,Arid
1678312800,Nebulon,Aw,32.591792981012894,1027.263557148715,24.746753400649087,164.18499624059345,102.6362823622178,97.9088470866534,9.441771516370814,Arid
1678399200,Nebulon,Aw,30.184163284448356,1025.7210390638838,5.973341091055222,12.282993404525406,89.96833034013999,59.904991020419956,4.012857645520871,Arid
1678485600,Nebulon,Aw,36.851460550709575,1009.2244671652509,8.037299133852905,320.59315614303716,100.19635081791895,90.58905245375685,1.8491296961878387,Arid
1678572000,Nebulon,Aw,36.20061505466508,1004.2011811829922,19.581157112323545,48.19366309837982,86.75842642618827,50.27527927856478,2.6514168785086474,Arid
1678658400,Nebulon,Aw,37.26751069100553,1023.7128058570739,11.376112540676921,112.2768149286718,98.57477769046841,85.72433307140523,1.8505891470407685,Arid
1678744800,Nebulon,Aw,28.178358557300676,1008.0586696031838,8.996678782845692,323.7982584893774,96.79220699795725,80.37662099387177,6.180232620838886,Arid
1678831200,Nebulon,Aw,30.524566792883977,1023.9984299523733,5.582740572487046,161.05204896801422,93.19582082149329,69.58746246447984,6.469689009941304,Arid
1678917600,Nebulon,Aw,31.18908082039325,1027.307617635607,20.83372122847065,343.83857785334317,90.92358872381146,62.77076617143441,3.9003691993208247,Arid
1679004000,Nebulon,Aw,37.68466810540492,1024.2047419509004,24.5127490129331,345.1013167789275,96.27105218062579,78.81315654187735,6.072799130349257,Arid
1679090400,Nebulon,Aw,29.882843419522125,1028.187444257178,9.247518758226123,314.69335641851296,96.13141943091448,78.39425829274344,3.6275636861630343,Arid
1679176800,Nebulon,Aw,34.27848272079727,1015.1867209608289,6.949377538304287,22.88489975179051,88.83074124807197,56.492223744215906,4.640711705454286,Arid
1679263200,Nebulon,Aw,35.63017776660369,1016.5661064580618,11.24265565903057,183.5286877440512,103.0037656339602,99.01129690188057,9.643256214515135,Arid
1679349600,Nebulon,Aw,30.04211063728053,1001.7817882024984,13.14723211851782,134.41549862678337,102.90543504463076,98.71630513389228,5.291499070153606,Arid
1679436000,Nebulon,Aw,28.21969188578226,1025.8512572028337,20.928181748906525,239.76100267340553,96.79002058520254,80.37006175560762,4.628427603273747,Arid
1679522400,Nebulon,Aw,32.045464345108165,1027.9146434076586,20.500042667041036,27.420561848329278,90.11146328981408,60.33438986944226,4.257598809904407,Arid
1679608800,Nebulon,Aw,28.892085537646228,1021.3529659901702,19.153618790636248,216.9676966625769,91.53466557547199,64.60399672641599,5.007614169170945,Arid
1679695200,Nebulon,Aw,29.535394892130764,1012.3586014175187,13.26062593007782,34.27802196030492,92.10344944619709,66.31034833859127,1.824822100278891,Arid
1679781600,Nebulon,Aw,31.3181890511271,1009.4755603644793,8.094176191038567,300.8465370027328,89.48263133714275,58.44789401142823,2.195201425091497,Arid
1679864400,Nebulon,Aw,34.67674434526342,1003.383212299286,13.324729510823659,72.74788204517434,88.33371327602063,55.00113982806188,1.644928636414777,Arid
1679950800,Nebulon,Aw,34.686829641028154,1027.3601577050647,24.011095913895716,187.1715447036934,86.75201367792232,50.256041033766955,2.0141157827666523,Arid
1680037200,Nebulon,Aw,37.48138586781644,1005.0973725171266,12.383262679215674,140.90754271297703,87.0082575377392,51.02477261321759,4.178406283540699,Arid
1680123600,Nebulon,Aw,32.56534590854385,1011.8033810646875,24.72266706478331,201.20293080786035,89.80849519288212,59.42548557864635,4.910425913192816,Arid
1680210000,Nebulon,Aw,32.77428033102214,1000.8529752988377,15.008849962088966,346.0157013091573,93.8237518067832,71.47125542034962,3.2870803832937576,Arid
1680296400,Nebulon,Aw,28.15109919179453,1028.5124561012033,14.010210294555414,271.92655129208504,99.1212040983991,87.3636122951973,5.700233435490596,Arid
1680382800,Nebulon,Aw,33.432006245406264,1027.9295806424768,11.604054745371945,310.8484340689107,99.15066432995708,87.45199298987124,1.3835894182813924,Arid
1680469200,Nebulon,Aw,29.09977357362925,1016.6386141418907,8.302871044355136,143.5750047513813,91.81477369428795,65.44432108286385,6.406248615716524,Arid
1680555600,Nebulon,Aw,37.08485677483118,1000.5310150366862,6.315346590991815,271.3553830260931,88.82840828736042,56.48522486208123,4.947281979166828,Arid
1680642000,Nebulon,Aw,34.93563118215011,1000.7713470370035,14.48302654021086,16.182697984398494,94.86497696754893,74.59493090264677,1.1885344021813415,Arid
1680728400,Nebulon,Aw,29.35853997026819,1023.201305534912,17.996658153580753,70.2599325603705,89.96422523650034,59.89267570950104,4.810371096714224,Arid
1680814800,Nebulon,Aw,32.81587860410181,1002.1343231093672,16.6423994895031,66.20104377930558,102.7083516732977,98.12505501989313,9.466264328773558,Arid
1680901200,Nebulon,Aw,29.031666177310566,1010.6873776623994,22.186606303267787,32.708895426864984,100.87460081228825,92.62380243686474,6.330151073375135,Arid
1680987600,Nebulon,Aw,33.727279882241206,1018.5722222076877,20.235886881546485,254.32002283275557,101.3476517412353,94.04295522370587,3.527600613379713,Arid
1681074000,Nebulon,Aw,32.28808095776737,1028.221782073073,12.988965980144497,135.7813211915105,91.79115299229842,65.37345897689526,5.914551558753605,Arid
1681160400,Nebulon,Aw,36.90425883250269,999.0441051691416,16.293544120202313,268.8705199391407,98.59586810900905,85.78760432702715,6.450435125572954,Arid
1681246800,Nebulon,Aw,37.18805275516703,1007.394599932208,9.846762767233734,193.14398228189592,97.04383579558773,81.13150738676319,0.14214108673659065,Arid
1681333200,Nebulon,Aw,36.83384794425871,1005.9394958587482,12.24704985166378,49.607714405770146,100.1109392075867,90.33281762276007,1.426644067435336,Arid
1681419600,Nebulon,Aw,37.66153733972753,1021.5995906838154,5.942334538040819,81.59269767873202,95.39262186947073,76.17786560841219,3.6099300123872924,Arid
1681506000,Nebulon,Aw,29.632117681776236,1003.9345862038052,19.559517865909744,216.5686534084906,94.24973283356249,72.74919850068746,2.041283813494046,Arid
1681592400,Nebulon,Aw,30.263246204871447,999.0536596539949,8.147559698802059,219.49272231717651,89.80255199291314,59.40765597873942,4.686084223240318,Arid
1681678800,Nebulon,Aw,32.6099461770546,1028.259520988316,19.90049139264172,181.79327534673553,87.9985365380629,53.99560961418869,2.3319492754630393,Arid
1681765200,Nebulon,Aw,30.29234693456909,1009.8497932922988,18.99221759518167,244.1638393667962,89.03229399798948,57.09688199396844,1.3170153175092258,Arid
1681851600,Nebulon,Aw,29.037852302315688,1028.1914360636931,20.122935370037787,66.195063453963,101.16752698546684,93.5025809564005,0.727404563719138,Arid
1681938000,Nebulon,Aw,33.60664594153397,1011.6099412678075,6.8770238231329195,65.89764821387618,94.92311224106267,74.76933672318799,0.9653884004855847,Arid
1682024400,Nebulon,Aw,33.11654909360409,1015.11401365705,9.445722635820164,47.183893296413515,91.90564024722862,65.71692074168585,0.6596376126584036,Arid
1682110800,Nebulon,Aw,33.492482864192446,1027.7270436547233,21.291165271876135,68.31042748720802,100.78221078338935,92.34663235016804,2.9853332682236826,Arid
1682197200,Nebulon,Aw,32.126115817219656,1000.1150328220244,24.832280978383597,290.6402029343978,91.64653720281052,64.93961160843158,4.426871223465189,Arid
1682283600,Nebulon,Aw,32.75081938665561,1011.109556052794,23.73636689229597,315.45164086045617,99.20155449749527,87.6046634924858,4.928666521808621,Arid
1682370000,Nebulon,Aw,29.55757162206196,1017.8403528550286,16.559567782430346,10.882589413025855,89.17272385568779,57.518171567063355,2.0985850785744886,Arid
1682456400,Nebulon,Aw,29.62157312210062,1016.508829528886,11.50871148479536,269.82724023576776,92.72102901849247,68.1630870554774,0.5705339009742038,Arid
1682542800,Nebulon,Aw,27.819106820831447,1003.9353719460887,15.652988213167074,299.241309417242,89.84924880591014,59.54774641773041,3.908383515313719,Arid
1682629200,Nebulon,Aw,28.518148999878687,1023.5227148180879,14.549098933091681,41.10022159554298,95.73733764995924,77.21201294987772,1.9705712668631792,Arid
1682715600,Nebulon,Aw,27.57090785759744,1010.1263790826838,12.63533281393447,234.343951854313,99.38211538264395,88.14634614793182,2.316407038522096,Arid
1682802000,Nebulon,Aw,33.85029178361671,1012.7079000946183,24.227699306457257,120.46597850674293,89.44135195294132,58.324055858823954,0.6035570097922038,Arid
1682888400,Nebulon,Aw,35.60241520527438,1007.4380030035326,6.044505337902201,292.3816757546805,94.97419820480931,74.92259461442795,1.5931260733539936,Arid
1682974800,Nebulon,Aw,32.9713502417465,1026.6286427738155,19.175900388639867,211.79907234838902,87.66875398222518,53.00626194667554,3.0292305102798585,Arid
1683061200,Nebulon,Aw,28.90682312488237,1018.0326492234266,14.538708349342373,262.1351479396804,103.25995053667808,99.77985161003421,9.213101831765941,Arid
1683147600,Nebulon,Aw,30.81776520769007,1010.7677605915695,19.83620828131786,121.50389546788199,93.35679309335507,70.07037928006518,2.8105279978033604,Arid
1683234000,Nebulon,Aw,28.561484161274095,1021.6214484715387,20.76611050887952,85.24978588751152,91.48758465739166,64.46275397217498,4.35087599566467,Arid
1683320400,Nebulon,Aw,33.03910408821187,1005.315245081954,24.669569871813827,5.6590949713808225,90.8202393227312,62.46071796819359,4.393893601510821,Arid
1683406800,Nebulon,Aw,28.287302549696847,1024.8027219712392,12.202343826669901,233.28272668853032,91.54892037027591,64.64676111082774,0.6152634650825741,Arid
1683493200,Nebulon,Aw,29.3323814450411,1021.613675905291,20.56692695861895,111.87953262704859,99.77382353392886,89.3214706017866,0.08225434634045745,Arid
1683579600,Nebulon,Aw,33.691548849904684,1010.9612366268188,19.65741738420672,142.4967522145345,96.3150345427347,78.94510362820408,5.984889109754522,Arid
1683666000,Nebulon,Aw,34.27321674028701,1022.6100945822812,11.974464140439169,36.910840511854914,90.41290808663177,61.23872425989532,5.398368895719918,Arid
1683752400,Nebulon,Aw,28.705727963562204,999.5259590569424,19.21680020868439,280.7420211438774,87.41257312866128,52.23771938598386,1.4501527825741949,Arid
1683838800,Nebulon,Aw,30.73675185998536,1001.9382511768872,13.178860259470074,354.19008851338003,88.4234048191662,55.27021445749859,3.116069233201178,Arid
1683925200,Nebulon,Aw,35.042052396915636,1020.2072826246815,24.777514099825336,287.86893063833116,98.73642927353997,86.20928782061989,3.8942771164602594,Arid
1684011600,Nebulon,Aw,33.410338479859064,1026.1620286138616,22.790911265422437,172.17988019696529,102.60644284681669,97.81932854045004,7.7743825406641,Arid
1684098000,Nebulon,Aw,28.36164685647781,1027.723349519669,18.86166022779707,289.6052841528308,93.81791229798708,71.45373689396123,0.4604931140134415,Arid
1684184400,Nebulon,Aw,35.683110192472554,998.9006268644615,12.874208572821477,16.13610874041331,91.04511055244116,63.13533165732348,6.24228420482623,Arid
1684270800,Nebulon,Aw,34.54567571717426,1020.5035220810404,18.47693655722147,331.8964893219294,88.61790065973547,55.85370197920641,2.066704288741428,Arid
1684357200,Nebulon,Aw,29.75026983244071,1020.4562062622233,11.698432292928686,250.64595334380468,90.86838344317134,62.60515032951403,4.950381097940435,Arid
1684443600,Nebulon,Aw,34.19442382019698,1009.2913960345631,21.024990000479495,128.39955930089874,99.01061053795581,87.03183161386744,4.886107471867855,Arid
1684530000,Nebulon,Aw,30.32355526471372,1026.1086900501757,24.230292822842802,309.4329566757514,88.94726557780916,56.84179673342751,1.35938219530261,Arid
1684616400,Nebulon,Aw,35.062133920224646,1024.1249770375266,23.947866783136224,272.4160790694811,87.96348846408029,53.89046539224084,0.213196781527671,Arid
1684702800,Nebulon,Aw,26.469279987132026,1007.4857230446872,11.654747352034976,265.05491329148185,100.74232680042493,92.2269804012748,2.7393412156944787,Arid
1684789200,Nebulon,Aw,34.713048377011035,998.9053495466283,22.899379630308022,241.101956942211,96.87318373237065,80.61955119711195,3.620200132741502,Arid
1684875600,Nebulon,Aw,30.25455930236002,1010.5305069418004,16.890679578807998,67.14165707988771,102.3846689506127,97.15400685183812,1.797324356620805,Arid
1684962000,Nebulon,Aw,30.299821385466274,1023.4016534715104,14.743446073062305,184.95759174488612,99.59725496177853,88.79176488533558,6.695359747882121,Arid
1685048400,Nebulon,Aw,31.360954112004507,1003.5036717193725,15.394565986344382,224.70045387212787,94.13076628925798,72.39229886777395,0.8322425540579019,Arid
1685134800,Nebulon,Aw,26.411380197011468,1023.4497238664911,16.45791224701992,187.0970508946802,98.91260330829178,86.73780992487532,3.8425344234654184,Arid
1685221200,Nebulon,Aw,26.279885357115617,999.5944861299007,19.208259060475818,355.8467954622256,99.29861136079548,87.89583408238641,5.991222945201373,Arid
1685307600,Nebulon,Aw,33.3981505251191,1009.923964792014,5.945243272287543,230.55643793145532,94.28154823773993,72.8446447132198,6.921776829571501,Arid
1685394000,Nebulon,Aw,27.86838803670304,1011.7487081428512,24.58867182779736,303.8982802186299,88.40399887206534,55.211996616196025,0.2937016226974947,Arid
1685480400,Nebulon,Aw,33.25687674550138,1009.5439215717873,13.174755925164789,340.65480399324105,86.71309269433523,50.13927808300569,2.63410654257709,Arid
1685566800,Nebulon,Aw,32.26262273850963,1011.7642998973794,16.779409429711936,172.92344516135952,88.32576005664004,54.97728016992011,3.7164187857600965,Arid
1685653200,Nebulon,Aw,28.196155121627072,1021.2631012947013,22.583499286276517,258.03635116607256,93.65769547762689,70.97308643288066,4.517819778467358,Arid
1685739600,Nebulon,Aw,34.237926351130305,1022.8320862897492,19.74656882713599,215.99643064694968,100.11949696703323,90.3584909010997,6.0523637948913676,Arid
1685826000,Nebulon,Aw,29.53004841425903,1002.5841236043574,10.631482136301004,281.0045983404144,93.91342813564401,71.74028440693203,3.2366510215805877,Arid
1685912400,Nebulon,Aw,33.01228991810745,1008.0544854851819,21.15809230655704,71.99755080176364,95.467635088729,76.40290526618699,2.0935549215169074,Arid
1685998800,Nebulon,Aw,26.071471565562966,1028.3371200653362,5.881203745471435,326.7812950597896,96.6340889357307,79.90226680719209,3.327582118958443,Arid
1686085200,Nebulon,Aw,32.25142344071316,1024.1697077057818,17.995427410069986,68.40414201527567,88.60108657634403,55.803259729032106,4.36892037248331,Arid
1686171600,Nebulon,Aw,34.06357529243964,1010.8345669249882,21.697276983915522,136.0773252089647,102.7322862006346,98.19685860190378,8.037851232540989,Arid
1686258000,Nebulon,Aw,29.188997726149637,1012.1321555382328,9.23732108883166,181.1818468199426,96.8697989093853,80.60939672815587,3.7783184648879566,Arid
1686344400,Nebulon,Aw,34.300496028126105,1012.9463958365506,6.45221352969898,253.6584078571314,96.71658053840973,80.14974161522917,0.39457507219342525,Arid
1686430800,Nebulon,Aw,30.882139347564635,1011.95628811316,24.545610857958806,122.68621818275949,98.35814826311652,85.07444478934956,1.850088899752692,Arid
1686517200,Nebulon,Aw,31.940998271958634,998.9926656104909,5.299992087461607,178.57149908619976,98.04179437383821,84.12538312151463,6.121022621077556,Arid
1686603600,Nebulon,Aw,26.714563527931418,1007.4966328844589,6.1223517044329885,356.1539439129103,92.19909568009021,66.59728704027064,2.1081135275046337,Arid
1686690000,Nebulon,Aw,29.002396840898115,1017.68624341747,9.727727996330538,276.9680852649888,97.3190998273028,81.9572994819084,6.142864459342728,Arid
1686776400,Nebulon,Aw,33.11522546356399,1003.3968406514977,16.898793038743435,98.35030951415465,102.45153263752013,97.35459791256037,7.696175849318412,Arid
1686862800,Nebulon,Aw,27.07979944706356,1013.7682832377964,7.636351747306764,271.52392537854263,89.45113180293389,58.35339540880165,2.5256342252186363,Arid
1686949200,Nebulon,Aw,32.06781511327511,1015.8744101783899,15.545416848314531,264.6883200948273,89.97835707919802,59.93507123759407,0.8046404968426644,Arid
1687035600,Nebulon,Aw,26.4794133243202,1013.6414822202943,14.681037216538035,54.03806341307081,97.4278744491418,82.28362334742539,2.935927747618986,Arid
1687122000,Nebulon,Aw,24.86230398922148,1004.4882655098631,21.855262101849952,87.64842377680411,102.66591376064325,97.99774128192975,0.8319819280553074,Arid
1687208400,Nebulon,Aw,29.5271405777911,1024.2348309045938,14.410511085583664,324.2435574396054,91.87265779504249,65.61797338512746,3.396877807209871,Arid
1687294800,Nebulon,Aw,29.917320718715942,999.183333921336,21.277430398086008,60.524049475544366,95.12029945594892,75.36089836784679,0.4726357797548264,Arid
1687381200,Nebulon,Aw,31.408385573742656,1022.5988973329407,21.37934333870787,130.78728890189515,90.34382989772516,61.03148969317548,5.592157927742226,Arid
1687467600,Nebulon,Aw,31.040441927537994,1022.4601863851352,14.484751690539401,177.8778571897535,102.90353036889891,98.71059110669677,9.277052157466054,Arid
1687554000,Nebulon,Aw,28.80380418932699,1028.4256211823313,5.897375341702398,18.94075225727397,91.10468308325548,63.314049249766455,0.4385270574977686,Arid
1687640400,Nebulon,Aw,25.363978227626284,1017.5960380430926,16.103881095374994,170.71143622383914,91.36728293125948,64.10184879377843,0.18984318333423827,Arid
1687726800,Nebulon,Aw,32.911946741219595,1002.423730813065,9.125604517180525,168.97316298717874,94.33574200489956,73.00722601469867,1.7619345216510205,Arid
1687813200,Nebulon,Aw,31.409387413944103,1004.00350568586,17.709486174091033,303.81641725988817,89.00680834385057,57.02042503155171,4.812984719891327,Arid
1687899600,Nebulon,Aw,23.441618355530668,1011.2165242518505,7.21231029753858,66.2010637186474,100.11257272995381,90.33771818986145,0.16305396795401783,Arid
1687986000,Nebulon,Aw,27.006738111413686,1012.5466869995425,11.96711583665546,221.42854835531773,90.79505318611643,62.385159558349294,5.81282253616638,Arid
1688072400,Nebulon,Aw,30.711580863013808,1023.6470043003095,23.182461460264317,65.94196238740571,91.33329643531026,63.999889305930765,2.4604324471560615,Arid
1688158800,Nebulon,Aw,32.26056035123625,1003.4484468593348,7.579450082207053,338.41302160735654,98.42165845535247,85.26497536605743,0.23833353159219334,Arid
1688245200,Nebulon,Aw,23.708101329905233,1023.837808278102,13.1631424061848,57.79036959328391,89.55735260447408,58.672057813422235,3.549933399266835,Arid
1688331600,Nebulon,Aw,31.124526841396133,1027.8745562718889,14.02149554328778,34.2403382874316,95.5099885169193,76.52996555075786,7.273800688436381,Arid
1688418000,Nebulon,Aw,29.795728943428013,1009.6977948498434,5.329467577096114,54.34218493178362,100.8584761250319,92.57542837509571,6.350939478214014,Arid
1688504400,Nebulon,Aw,31.54221832380392,1024.0914816469517,15.61305092943126,275.2598959657784,93.82913698705808,71.48741096117425,5.1572282255416955,Arid
1688590800,Nebulon,Aw,27.810131545569043,1010.5892353223206,5.951867532884907,168.07176317711446,96.1897296961411,78.56918908842329,0.17281095872856758,Arid
1688677200,Nebulon,Aw,25.190845536449025,1024.1122125673478,20.935745104179052,332.84285132082937,89.35760319637163,58.07280958911487,3.627908393042559,Arid
1688763600,Nebulon,Aw,31.633426638552557,1022.1755864545837,19.69215897181616,53.03947163448897,89.51955104154554,58.558653124636635,0.7935293917977084,Arid
1688850000,Nebulon,Aw,30.25710063934442,1002.851197788391,9.75963195149241,89.5630686151124,97.09617243487703,81.28851730463111,3.2460897914680102,Arid
1688936400,Nebulon,Aw,28.740696416934338,999.1362109363056,23.724057679422796,187.7578390975316,94.75379516151762,74.26138548455286,3.146182461208998,Arid
1689022800,Nebulon,Aw,24.20841493800382,1013.122457568166,5.300926637341384,241.73259808477772,95.60107404334956,76.80322213004868,5.409591889276389,Arid
1689109200,Nebulon,Aw,24.281072364080817,1018.6076228526425,21.363956346524336,104.56524309036273,88.78937862782547,56.36813588347641,4.456787530095879,Arid
1689195600,Nebulon,Aw,27.24531192631475,1013.8496392108507,24.24992653873833,18.890356338025537,100.63785523174522,91.91356569523565,4.929109912722238,Arid
1689282000,Nebulon,Aw,30.930391546179248,1002.7204017939691,17.52735089032329,321.75207931736554,97.15315329543819,81.45945988631455,1.1187578498694808,Arid
1689368400,Nebulon,Aw,28.814873975700568,1020.5519306695699,19.765146299001334,54.93732000660848,100.06042898384366,90.181286951531,7.395324105511743,Arid
1689454800,Nebulon,Aw,29.151032825852063,1009.2015591794277,22.80979471552333,300.2983089678189,98.67874075633574,86.03622226900723,2.8950097272227024,Arid
1689541200,Nebulon,Aw,27.30850078516201,1002.3279528236708,10.911231468508753,281.5569636301638,91.88698281999488,65.66094845998464,5.229812718760228,Arid
1689627600,Nebulon,Aw,29.02600817042584,1013.3726676565414,14.59550663215698,71.33727921502778,92.36872086653612,67.10616259960835,6.247173672488684,Arid
1689714000,Nebulon,Aw,22.55051400861065,1001.2768242225671,19.556786531145796,225.7197667072839,103.28253528498334,99.84760585494999,1.5498165643048014,Arid
1689800400,Nebulon,Aw,24.62384675899385,1015.7145576579569,12.178453880173981,294.3002860186958,95.71322294218938,77.13966882656811,3.6924793078687284,Arid
1689886800,Nebulon,Aw,24.512246298670306,1019.6066550777456,14.477355198464918,225.1059312260615,100.15461996274453,90.46385988823361,4.615718574494451,Arid
1689973200,Nebulon,Aw,23.177001822485195,1012.6332979492145,6.064088495349173,264.2723857891895,87.58552881939434,52.756586458183044,1.8912936037449928,Arid
1690059600,Nebulon,Aw,26.11719806401382,1004.439210765648,21.806642541863255,279.5142300279586,87.23439814550073,51.70319443650222,4.135775947109347,Arid
1690146000,Nebulon,Aw,27.745531317675443,1026.748481721856,21.70177649010477,302.97009277654433,101.92892260211191,95.78676780633575,2.088189995215732,Arid
1690232400,Nebulon,Aw,25.29629718278664,1019.5717864573975,17.192605777649277,288.8462405873004,98.71415179011794,86.1424553703538,6.525673473837198,Arid
1690318800,Nebulon,Aw,28.38522908046481,1009.6154072668988,6.355437214047875,300.82620317236655,92.16662219734923,66.49986659204768,4.515113127558183,Arid
1690405200,Nebulon,Aw,24.601758602577654,1004.7756857038078,21.026328529932098,90.75234222654599,100.90530167242164,92.71590501726492,2.395782138348557,Arid
1690491600,Nebulon,Aw,27.417407657093946,1000.1099422664146,12.435620932508247,156.33233138316356,100.60014571042402,91.80043713127206,4.557028372947104,Arid
1690578000,Nebulon,Aw,29.74317208376722,1005.3079832710534,7.827392943988986,212.88518368162067,98.80634676478815,86.41904029436442,7.27060935079949,Arid
1690664400,Nebulon,Aw,29.390751813373132,1021.2022287603955,13.03637256012758,300.74243583102685,96.86705823035696,80.6011746910709,0.8702248894297752,Arid
1690750800,Nebulon,Aw,25.030346111104755,1002.1463823038087,18.085927052397764,201.07907678971662,95.87780009064424,77.63340027193274,4.319501466408884,Arid
1690837200,Nebulon,Aw,23.719096973819312,999.302472687012,14.965670816095994,226.36239500667742,86.92673600843997,50.7802080253199,4.918615196136373,Arid
1690923600,Nebulon,Aw,24.31057532393155,1002.4977100804222,9.390737100614983,354.35704290372666,92.18476402111621,66.55429206334861,0.49128582447024055,Arid
1691010000,Nebulon,Aw,26.638660532306318,1008.3772100296077,19.422434534041727,165.04348880649496,101.72993326713548,95.18979980140642,7.485380952244085,Arid
1691096400,Nebulon,Aw,23.80486374341363,1012.4503785659506,9.910219784592261,8.242393579213898,101.53748997144606,94.61246991433819,4.067601238619779,Arid
1691182800,Nebulon,Aw,21.064770787865285,999.7043775094485,7.943581884590392,355.25265263788594,90.5482389869614,61.64471696088417,1.4438830256452246,Arid
